Grade,Subject,Topic,SubTopic,title,description,link,index
9,Mathematics,Circles,Properties of arcs and theorems,"Class 9th , Ex - 10 Theorem 10.8 ( Circles ) CBSE NCERT",Study channel only for Mathematics Subscribe our channels :- Class - 9th :- MKr. Classes Class - 10th :- Green Board Complete ...,https://www.youtube.com/watch?v=AaeOT-J0jt0,637
9,Mathematics,Circles,Properties of arcs and theorems,Sameer Kohli - Circles - Class 9 - Maths(CBSE) | Study Khazana,About the topic: In Circles you will learn to:- 1)Define the terms related to circles 2)Prove the following theorem: *) Equal chords of ...,https://www.youtube.com/watch?v=T9unyvFU2UA,637
9,Mathematics,Circles,Properties of arcs and theorems,Circle-angle Subtended By An Arc And Cyclic Quadrilateral | Circle Subtended Tricks & Shortcuts,Arc length from subtended angle - Circle Theorem Proof | Angle subtended by an arc | Circle In Hindi | Geometry For SSC IBPS ...,https://www.youtube.com/watch?v=GqjtGaSfBp4,637
9,Mathematics,Circles,Properties of chords and theorems,"All about Circles: Chord, Diameter, and Radius for Class 4 & 5 | Learn with BYJU'S",Learn about circles and all its components like chord and diameter,,638
9,Mathematics,Circles,Properties of chords and theorems,Circles and their Chords,"Two equal chords along with their radii, create two triangles. Confused? Furthermore, how do we proves these two triangles to be ...",https://www.youtube.com/watch?v=Jw-fijHnAjk,638
9,Mathematics,Circles,Properties of chords and theorems,"Angles in circle, chord and circle, class 9, cyclic quadrilateral","Angles in circle, chord and circle, class 9, cyclic quadrilateral. Circles and their Chords. Angles Within Circles Circles : Class 9 IX ...",https://www.youtube.com/watch?v=PZJOV5olzAY,638
9,Mathematics,Circles,Properties of chords and theorems,Everything About Circle Theorems - In 3 minutes!,"This is a graphic, simple and memorable way to remember the difference from a chord or a tangent or a segments and sectors!",https://www.youtube.com/watch?v=XUus6-9E9sQ,638
9,Mathematics,Circles,Properties of chords and theorems,Circles (Part-1) | Class 9 | Mathematics | Geometry (NCERT) || Study Khazana,Circles (Part-1) - Class 9 - Mathematics | Geometry (NCERT) - Sameer Kohli || Study Khazana Find all CBSE Class 9 Mathematics ...,https://www.youtube.com/watch?v=5yCw6GJuVIo,638
9,Mathematics,Circles,Properties of chords and theorems,Circles || Part 2 - Circle & it's Theorems || NCERT - Class 9 - Mathematics || Hindi,"Hello Friends, in this video we will learn about the Circle & its theorem form Chapter - 10, Circles, from NCERT Book of Class 9th ...",https://www.youtube.com/watch?v=k1qKRvFcHtM,638
9,Mathematics,Circles,Properties of chords and theorems,Circle Class 9 Theorems - With Proof - Part - 1 - Easy Way,Follow me on facebook - https://www.facebook.com/lovesMaths In this video you will find Circle Class 9 Theorems - With Proof ...,https://www.youtube.com/watch?v=lP-Jw_quUEg,638
9,Mathematics,Circles,Properties of chords and theorems,Maths project for class 9 | Circle Theorem 1 - 2 | Maths TLM,"Class 9, Chapter : Circle Theorem 1: Equal chords of a circle subtend equal angles at the centre. Theorem 2 : If the angles ...",https://www.youtube.com/watch?v=DYgBndePoGs,638
9,Mathematics,Circles,Properties of chords and theorems,Circle Class 10th Maharashtra Board New Syllabus Part 1,"Hello Friends, This is introduction of Circle Class 10th, in this video , you will be able to learn following points 1. Congruent Circles ...",https://www.youtube.com/watch?v=_JwTWpgeLU0,638
9,Mathematics,Circles,Properties of chords and theorems,Equal Chords Theorem  - Theorem on Circles CBSE Class IX ICSE Class X,"Equal Chords Theorem - Theorem on Circles CBSE Class IX ICSE Class X - Theorem 6 - In a circle, if angles subtended at the ...",https://www.youtube.com/watch?v=YyzRh1g3ZiE,638
9,Mathematics,Coordinate Geometry,Introduction to Coordinate Geometry,"Introduction to Triangles | Types of Triangles | NCERT, CBSE, ICSE, State Syllabus",Let us understand all about Triangles and Its Types with BYJU'S,,639
9,Mathematics,Coordinate Geometry,Introduction to Coordinate Geometry,X Mathematics - Coordinate Geometry - Introduction by Preeti Mam,Class X - Mathematics Unit 3 - Coordinate Geometry Introduction to Coordinate Geometry.,https://www.youtube.com/watch?v=bDDwcREWiAI,639
9,Mathematics,Coordinate Geometry,Real Life Applications,"#Maths #Coordinate Geometry, part 3 #Use of Coordinate in Daily Life #CBSE #Class 10","Presented by www.shikshaabhiyan.com This video is a part of series for chapter “CO-ORDINATE GEOMETRY”, CBSE Class 10 ...",https://www.youtube.com/watch?v=t1EOM8UA0EM,640
9,Mathematics,Coordinate Geometry,Real Life Applications,Cartesian Coordinate System- Concepts of Coordinate Geometry- Why Learn?,This video explains the basic idea of coordinate geometry and the value of learning coordinate geometry based on its applications ...,https://www.youtube.com/watch?v=ERfM7XROLVs,640
9,Mathematics,Coordinate Geometry,Real Life Applications,Coordinate Geometry Class 10 CBSE NCERT 🙂 - Full Basics and Concept Clearing ✅,This is the video of Class 10th Mathematics NCERT CBSE -- Coordinate Geometry. Topics covered in this video are as follows- ...,https://www.youtube.com/watch?v=V-MXc6wRlYk,640
9,Mathematics,Coordinate Geometry,Real Life Applications,Real Life Applications - Applications of Coordinate Geometry- Application Question 1,Topic: Applications of Coordinate Geometry Subject: Mathematics Grade: IX This video explains how to model X-Y coordinate ...,https://www.youtube.com/watch?v=EUPaOy5ekkg,640
9,Mathematics,Coordinate Geometry,Real Life Applications,Real Life Applications- Applications of Coordinate Geometry- Application Question 4,Topic: Real Life Applications- Applications of Coordinate Geometry- Application Question 4 Subject: Mathematics Grade: IX In this ...,https://www.youtube.com/watch?v=96NS4tbMOp8,640
9,Mathematics,Coordinate Geometry,Real Life Applications,"1. Introduction to Coordinate Geometry - What do we know so far, Real life applications","In this video, I will discuss what do we know about the term coordinate geometry. I will also discuss some of real life application of ...",https://www.youtube.com/watch?v=YngOAXhxQA0,640
9,Mathematics,Coordinate Geometry,Real Life Applications,Real Life Applications- Applications of Coordinate Geometry- Application Question 2,Topic: Applications of Coordinate Geometry Subject: Mathematics Grade: IX In this video we solve a question using the concept of ...,https://www.youtube.com/watch?v=o8Jw8PoIbbY,640
9,Mathematics,Coordinate Geometry,Real Life Applications,The Use of Coordinate System in Daily Life.,First Term - Math - Grade 9 - Unit 1 - Lesson 1.,https://www.youtube.com/watch?v=eN6Lt6rz0qc,640
9,Mathematics,Coordinate Geometry,Real Life Applications,Real Life Applications- Applications of Coordinate Geometry- Application Question 6,Topic: Real Life Applications- Applications of Coordinate Geometry- Application Question 6 Subject: Mathematics Grade: IX In this ...,https://www.youtube.com/watch?v=F5xhMCZj6Fw,640
9,Mathematics,Coordinate Geometry,Real Life Applications,Real Life Applications- Applications of Coordinate Geometry- Application Question 3,Topic: Applications of Coordinate Geometry Subject: Mathematics Grade: IX In this video we solve a question and explain how to ...,https://www.youtube.com/watch?v=_i6PVpGweWc,640
9,Mathematics,Data Handling,Frequency Polygons,How to draw a frequency polygon ll  ICSE NCERT CBSE class 9 maths chapter 14 statistics,How to draw a frequency polygon ll ICSE NCERT CBSE class 9 maths chapter 14 statistics What is a Frequency Polygon? Class ...,https://www.youtube.com/watch?v=b5woSlsJNoc,641
9,Mathematics,Data Handling,Frequency Polygons,Class 9 STATISTICS (Frequency Polygon & Special Histogram),Construction of FREQUENCY POLYGON with respect to class mark is explained. As well as a special type of HISTOGRAM is ...,https://www.youtube.com/watch?v=ukSOUnY7e9k,641
9,Mathematics,Data Handling,Frequency Polygons,How to draw a histogram ll NCERT CBSE class 9 class 8 maths ch 14 statistics data handling,How to draw a histogram ll NCERT CBSE class 9 class 8 maths ch 14 statistics data handling How to draw a histogram statistics ...,https://www.youtube.com/watch?v=yFkUuvEz_eM,641
9,Mathematics,Data Handling,Frequency Polygons,Maths Statistics part 10 (Frequency Polygon: Graphical Representation) CBSE class 9 Mathematics IX,Maths Statistics part 10 (Frequency Polygon: Graphical Representation of data) CBSE class 9 Mathematics IX.,https://www.youtube.com/watch?v=HLJyO_D-cEs,641
9,Mathematics,Data Handling,Frequency Polygons,What is a Frequency Polygon?,"To understand graphs and ways to measure central tendency, please visit https://DontMemorise.com . Don't Memorise brings ...",https://www.youtube.com/watch?v=k1ZFZ3hTftg,641
9,Mathematics,Data Handling,Frequency Polygons,Class 9 Math Frequency Polygon | Math Statistics | CBSE Class 9 Maths,"EduBull - Class 9 Math Frequency Polygon, After completing this video learner will understand the concept of Frequency Polygon.",https://www.youtube.com/watch?v=igmQB7jl-oY,641
9,Mathematics,Data Handling,Frequency Polygons,Frequency polygon for non continuous class intervals(my way teaching),STATISTICS Class 9 chapter 14 Question 7 of Exercise 14.3 (NCERT) Frequency polygon for non continuous class interval Every ...,https://www.youtube.com/watch?v=8aXW99LSL1g,641
9,Mathematics,Data Handling,Frequency Polygons,"Chapter 15 Statistics | Exercise 15.3 | Bar Graph, Histogram, Frequency Polygon | Class 9 maths RBSE",how to create bar graph how to create histogram how to create frequency polygon with histogram how to create frequency ...,https://www.youtube.com/watch?v=q3sFggcH2p4,641
9,Mathematics,Data Handling,Frequency Polygons,Statistics ( Frequency Polygon ) Part 7 - #CBSE class 9 Maths,Statistics ( Frequency Polygon ) Part 7 - #CBSE class 9 Maths - https://youtu.be/ySvJWi_gYws We will take a look at another way ...,https://www.youtube.com/watch?v=ySvJWi_gYws,641
9,Mathematics,Data Handling,Frequency Polygons,Frequency Polygon : Statistics | Mathematics | Class 9 | CBSE Syllabus,This video is a part of Pebbles CBSE Syllabus Live Teaching Videos Pack. Class 6 to 12th Subject Packs are available in all ...,https://www.youtube.com/watch?v=jwO2g9MVbBA,641
9,Mathematics,Data Handling,Histogram,Histogram Graph Examples - Exercise 5.1 (Part 1) | Data Handling | Maths | Class 8th | In Hindi,Free Complete Course: https://www.magnetbrains.com/course/class-8th-maths/ Chapter 5.5 -Data Handling - Histogram Class 8th ...,https://www.youtube.com/watch?v=PiPEGLz5CQc,642
9,Mathematics,Data Handling,Histogram,Histogram | Exercise 5.1 (Part 1) | Data Handling | NCERT | CBSE | Class 8th Maths | Magnet Brains,Free Complete Course: https://www.magnetbrains.com/course/class-8th-maths/ Chapter 5.6 -Data Handling - NCERT Exercise ...,https://www.youtube.com/watch?v=emXOM9ctQHw,642
9,Mathematics,Data Handling,Histogram,Histogram,Class 8: Mathematics: Data Handling: histogram.,https://www.youtube.com/watch?v=_ftQmBpRyjg,642
9,Mathematics,Data Handling,Introduction to Data Handling,"""Data Handling"" Chapter 9 - Introduction - Class 6th Maths","Data Handling Introduction Chapter 9 Class 6th mathematics, NCERT solutions for Class 6th Maths. Get Textbook solutions for ...",https://www.youtube.com/watch?v=jFUy24xHouw,643
9,Mathematics,Data Handling,Introduction to Data Handling,"""Data Handling"" Chapter 5 - Introduction - NCERT Class 8th Maths Solutions","Data Handling - Solution for Class 8th mathematics, NCERT solutions for Class 8th Maths. Get Textbook solutions for maths on ...",https://www.youtube.com/watch?v=KqlFNzBMevg,643
9,Mathematics,Data Handling,Introduction to Data Handling,"""Data Handling"" Chapter 3 - Introduction - Class 7","In this video I have created an Introduction for ""Data Handling"" Chapter, hope you will like it, Please comment on below box for ...",https://www.youtube.com/watch?v=4Hkz7Fc5zTM,643
9,Mathematics,Data Handling,Introduction to Data Handling,Statistics Class 9 CBSE Maths in Hindi | NCERT Class 9th Basics,1 - Statistics Class 9 Maths CBSE in Hindi - Basics and Concepts + NCERT + RD Sharma + Important Questions Click here for ...,https://www.youtube.com/watch?v=WuHAsfopPKk,643
9,Mathematics,Data Handling,Introduction to Data Handling,Maths Data Handling part 1 (Introduction) CBSE Class 8 Mathematics VIII,Maths Data Handling part 1 (Introduction) CBSE Class 8 Mathematics VIII.,https://www.youtube.com/watch?v=0xR3_bTqe48,643
9,Mathematics,Data Handling,Introduction to Data Handling,Class 6 Maths Chapter 9 Data Handling Part 1,Part 1 of Chapter 9 Data Handling of class 6 ncert maths book Do comment below for any better methods and different concepts.,https://www.youtube.com/watch?v=SSkFKv10EEw,643
9,Mathematics,Data Handling,Introduction to Data Handling,Maths Data Handling part 1 (Introduction) CBSE Class 7  Mathematics VII,Maths Data Handling part 1 (Introduction) CBSE Class 7 Mathematics VII.,https://www.youtube.com/watch?v=2kwjKfiXVe0,643
9,Mathematics,Data Handling,Introduction to Data Handling,Ncert Class 8 Maths Chapter-5 Introduction  To Data Handling (Part-1),To Buy Our Maths Video Classes For CBSE In Pen drive Click https://www.instamojo.com/kannansachdevamathsclasses/ To Buy ...,https://www.youtube.com/watch?v=GqBg-4fzryU,643
9,Mathematics,Data Handling,Introduction to Data Handling,How to draw a histogram ll NCERT CBSE class 9 class 8 maths ch 14 statistics data handling,How to draw a histogram ll NCERT CBSE class 9 class 8 maths ch 14 statistics data handling How to draw a histogram statistics ...,https://www.youtube.com/watch?v=yFkUuvEz_eM,643
9,Mathematics,Data Handling,Introduction to Data Handling,"Class - 9th, Ex - 14 Introduction (Statistics) Maths NCERT CBSE",We cover Complete Syllabus of All subjects Our Study channel MKr. Classes (for class 9th) :- http://youtube.com/c/MkrClasses ...,https://www.youtube.com/watch?v=vOcgQETAy08,643
9,Mathematics,Data Handling,Introduction to Measures of Central Tendencies,Mean median mode and range ll statistics ll central tendency easy way class 9 cbse,"Mean median mode and range statistics Statistics - Mean, Median, Mode how to make paper bag from newspaper ...",https://www.youtube.com/watch?v=VbbIAAmYrEM,644
9,Mathematics,Data Handling,Introduction to Measures of Central Tendencies,001 Statistics - Measures of Central Tendency - Arithmetic Mean,This video covers calculation of Arithmetic mean ( from the Chapter Measures of Central Tendency ). Calculation of Arithmetic ...,https://www.youtube.com/watch?v=jBQCwbHfKoM,644
9,Mathematics,Data Handling,Introduction to Measures of Central Tendencies,"STATISTICS: Mean, Median, Mode - Class 10th & NTSE - 01/10",Get Full Course Delivered at your Home: Call-9826023696 Visit our Website: https://www.m-learning.in Mail us at :info@m ...,https://www.youtube.com/watch?v=6tevNMK22y8,644
9,Mathematics,Data Handling,Introduction to Measures of Central Tendencies,Measures of Central Tendencies,Create your personal learning account. Register for FREE at http://www.deltastep.com DeltaStep is a social initiative by graduates ...,https://www.youtube.com/watch?v=iiLaek5uyrA,644
